,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0187,0.41,-0.046,0.964,-0.826,0.788
mkt-rf,1.0126,0.036,28.208,0.0,0.942,1.083
FX Factor,0.0009,0.014,0.066,0.948,-0.028,0.029
