,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0519,0.072,-0.722,0.471,-0.194,0.09
mkt-rf,1.0086,0.012,85.809,0.0,0.985,1.032
FX Factor,0.0019,0.002,0.798,0.426,-0.003,0.006
