,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1785,0.077,-2.321,0.021,-0.33,-0.027
mkt-rf,1.0318,0.012,83.967,0.0,1.008,1.056
FX Factor,0.0073,0.003,2.386,0.018,0.001,0.013
