,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.035,0.085,-0.412,0.68,-0.202,0.132
mkt-rf,0.9941,0.02,49.31,0.0,0.954,1.034
FX Factor,0.0011,0.003,0.344,0.732,-0.005,0.007
