,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0729,0.055,-1.331,0.185,-0.181,0.035
mkt-rf,1.0138,0.009,115.732,0.0,0.997,1.031
FX Factor,0.003,0.002,1.403,0.162,-0.001,0.007
