,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0979,0.08,1.224,0.222,-0.06,0.255
mkt-rf,0.9589,0.019,50.394,0.0,0.921,0.996
FX Factor,-0.0039,0.003,-1.327,0.186,-0.01,0.002
