,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.101,0.069,-1.473,0.142,-0.236,0.034
mkt-rf,0.9938,0.011,88.691,0.0,0.972,1.016
FX Factor,0.0031,0.002,1.414,0.159,-0.001,0.007
