,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0352,0.144,0.244,0.807,-0.248,0.319
mkt-rf,1.0148,0.034,29.632,0.0,0.947,1.082
FX Factor,-0.001,0.005,-0.18,0.858,-0.011,0.01
