,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2508,0.167,1.501,0.135,-0.078,0.58
mkt-rf,0.958,0.027,35.867,0.0,0.905,1.011
FX Factor,-0.0099,0.007,-1.498,0.135,-0.023,0.003
