,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0164,0.082,0.199,0.842,-0.146,0.179
mkt-rf,0.9945,0.013,73.76,0.0,0.968,1.021
FX Factor,-0.0007,0.003,-0.259,0.796,-0.006,0.005
