,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2424,0.297,-0.816,0.415,-0.827,0.342
mkt-rf,0.9936,0.026,38.193,0.0,0.942,1.045
FX Factor,0.0086,0.01,0.819,0.414,-0.012,0.029
