,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3112,0.114,-2.733,0.007,-0.536,-0.087
mkt-rf,0.9816,0.01,98.372,0.0,0.962,1.001
FX Factor,0.0108,0.004,2.693,0.008,0.003,0.019
