,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0532,0.112,0.477,0.634,-0.167,0.273
mkt-rf,0.9727,0.027,36.649,0.0,0.92,1.025
FX Factor,-0.0022,0.004,-0.539,0.59,-0.01,0.006
