,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0036,0.046,-0.079,0.937,-0.094,0.087
mkt-rf,0.9981,0.007,135.927,0.0,0.984,1.013
FX Factor,8.33e-05,0.002,0.046,0.963,-0.003,0.004
