,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.5615,0.34,-1.654,0.1,-1.23,0.107
mkt-rf,1.009,0.03,33.908,0.0,0.95,1.068
FX Factor,0.0203,0.012,1.695,0.091,-0.003,0.044
