,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2318,0.263,-0.883,0.378,-0.749,0.285
mkt-rf,0.9434,0.023,40.998,0.0,0.898,0.989
FX Factor,0.0074,0.009,0.797,0.426,-0.011,0.026
