,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2137,0.119,1.79,0.075,-0.022,0.449
mkt-rf,1.0067,0.02,51.581,0.0,0.968,1.045
FX Factor,-0.0067,0.004,-1.741,0.083,-0.014,0.001
