,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1023,0.105,-0.975,0.331,-0.309,0.104
mkt-rf,1.0425,0.025,41.774,0.0,0.993,1.092
FX Factor,0.004,0.004,1.034,0.302,-0.004,0.012
