,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0244,0.076,0.322,0.748,-0.125,0.174
mkt-rf,0.9988,0.012,82.458,0.0,0.975,1.023
FX Factor,-0.0008,0.003,-0.267,0.79,-0.007,0.005
