,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.049,0.066,-0.743,0.458,-0.179,0.081
mkt-rf,0.9963,0.011,92.304,0.0,0.975,1.018
FX Factor,0.0015,0.002,0.693,0.489,-0.003,0.006
