,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1342,0.269,-0.5,0.618,-0.663,0.395
mkt-rf,1.043,0.064,16.33,0.0,0.917,1.169
FX Factor,0.0054,0.01,0.543,0.588,-0.014,0.025
