,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2163,0.161,-1.344,0.18,-0.533,0.101
mkt-rf,1.0424,0.026,39.639,0.0,0.991,1.094
FX Factor,0.0079,0.005,1.513,0.132,-0.002,0.018
