,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0638,0.05,-1.289,0.199,-0.161,0.034
mkt-rf,0.9987,0.008,123.399,0.0,0.983,1.015
FX Factor,0.002,0.002,1.256,0.21,-0.001,0.005
