,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0436,0.424,-0.103,0.918,-0.879,0.792
mkt-rf,1.0015,0.037,26.938,0.0,0.928,1.075
FX Factor,0.0017,0.015,0.112,0.911,-0.028,0.031
