,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1943,0.104,-1.871,0.062,-0.399,0.01
mkt-rf,1.0316,0.017,62.166,0.0,0.999,1.064
FX Factor,0.0078,0.004,1.892,0.06,-0.0,0.016
