,Date,Individual Return,Weighted Return,FX Factor,risk-free,mkt-rf,risk premium,const,[mkt-rf],FX factor
1,2019-01-03,0.005813864516596927,-0.006459998370716091,30.905,0.842,-0.8484599983707161,-0.836186135483403,-0.12736456839595733,0.9613770425971205,0.003204493706661593
2,2019-01-04,-0.02312136625262867,-0.011578728833594454,30.787,0.85,-0.8615787288335944,-0.8731213662526286,-0.12736456839595733,0.9613770425971205,0.003204493706661593
3,2019-01-07,0.03905324629051719,0.02214653053959892,30.805,0.87,-0.8478534694604011,-0.8309467537094828,-0.12736456839595733,0.9613770425971205,0.003204493706661593
4,2019-01-08,-0.007972630632476174,-0.002784083486050082,30.838,0.88,-0.8827840834860501,-0.8879726306324762,-0.12736456839595733,0.9613770425971205,0.003204493706661593
5,2019-01-09,-0.004592418103081573,0.018268222016136537,30.783,0.88,-0.8617317779838635,-0.8845924181030815,-0.12736456839595733,0.9613770425971205,0.003204493706661593
6,2019-01-10,0.0023067478562127535,-0.001809260683056535,30.787,0.88,-0.8818092606830565,-0.8776932521437872,-0.12736456839595733,0.9613770425971205,0.003204493706661593
7,2019-01-11,-0.014959627968229146,0.003982223404551455,30.796,0.88,-0.8760177765954485,-0.8949596279682291,-0.12736456839595733,0.9613770425971205,0.003204493706661593
8,2019-01-14,-0.0011682509803292427,-0.00524424268028445,30.835,0.86,-0.8652442426802844,-0.8611682509803292,-0.12736456839595733,0.9613770425971205,0.003204493706661593
9,2019-01-15,0.00935671601419915,0.010076029926718189,30.826,0.875,-0.8649239700732818,-0.8656432839858008,-0.12736456839595733,0.9613770425971205,0.003204493706661593
10,2019-01-16,0.0428736825785143,-0.004306577230133057,30.797,0.875,-0.8793065772301331,-0.8321263174214857,-0.12736456839595733,0.9613770425971205,0.003204493706661593
11,2019-01-17,-0.008888880411783854,0.0025953824816034032,30.824,0.875,-0.8724046175183966,-0.8838888804117838,-0.12736456839595733,0.9613770425971205,0.003204493706661593
12,2019-01-18,0.013452901853442497,0.004791956177568224,30.864,0.875,-0.8702080438224318,-0.8615470981465575,-0.12736456839595733,0.9613770425971205,0.003204493706661593
13,2019-01-21,-0.002212334532494395,0.00542298670836594,30.885,0.875,-0.8695770132916341,-0.8772123345324944,-0.12736456839595733,0.9613770425971205,0.003204493706661593
14,2019-01-22,-0.006651930883779037,0.0005318589011711339,30.889,0.875,-0.8744681410988289,-0.881651930883779,-0.12736456839595733,0.9613770425971205,0.003204493706661593
15,2019-01-23,-0.005580378406471957,-0.004877354539005174,30.841,0.85,-0.8548773545390052,-0.8555803784064719,-0.12736456839595733,0.9613770425971205,0.003204493706661593
16,2019-01-24,0.012345747725631212,0.0031198941078760534,30.862,0.86,-0.8568801058921239,-0.8476542522743687,-0.12736456839595733,0.9613770425971205,0.003204493706661593
17,2019-01-25,-0.002217345537544528,0.009364089256548969,30.708,0.87,-0.860635910743451,-0.8722173455375445,-0.12736456839595733,0.9613770425971205,0.003204493706661593
18,2019-01-28,-0.0011111365424262153,0.004385299427038136,30.779,0.87,-0.8656147005729619,-0.8711111365424262,-0.12736456839595733,0.9613770425971205,0.003204493706661593
19,2019-01-29,0.0,-0.00816314190556533,30.787,0.89,-0.8981631419055653,-0.89,-0.12736456839595733,0.9613770425971205,0.003204493706661593
20,2019-01-30,0.0044493840791335415,6.745363889759659e-05,30.712,0.87,-0.8699325463611024,-0.8655506159208665,-0.12736456839595733,0.9613770425971205,0.003204493706661593
21,2019-02-11,0.0,0.007248122388437084,30.862,0.825,-0.8177518776115629,-0.825,-0.12736456839595733,0.9613770425971205,0.003204493706661593
22,2019-02-12,0.008859349509607557,0.009345051790488945,30.79,0.838,-0.828654948209511,-0.8291406504903924,-0.12736456839595733,0.9613770425971205,0.003204493706661593
23,2019-02-13,-0.006586110669982927,-0.000709085011478594,30.825,0.838,-0.8387090850114786,-0.8445861106699829,-0.12736456839595733,0.9613770425971205,0.003204493706661593
24,2019-02-14,-0.0011049976432126367,-0.0001556216280770295,30.82,0.84,-0.840155621628077,-0.8411049976432126,-0.12736456839595733,0.9613770425971205,0.003204493706661593
25,2019-02-15,-0.017699098239742965,-0.0024015728748776333,30.812,0.82,-0.8224015728748776,-0.8376990982397429,-0.12736456839595733,0.9613770425971205,0.003204493706661593
26,2019-02-18,0.0022521963774337892,0.007998187522528566,30.818,0.825,-0.8170018124774714,-0.8227478036225662,-0.12736456839595733,0.9613770425971205,0.003204493706661593
27,2019-02-19,0.004494377928932187,0.0006879545955742472,30.776,0.825,-0.8243120454044257,-0.8205056220710678,-0.12736456839595733,0.9613770425971205,0.003204493706661593
28,2019-02-20,-0.002237081099336919,0.011839747808610301,30.785,0.83,-0.8181602521913897,-0.8322370810993369,-0.12736456839595733,0.9613770425971205,0.003204493706661593
29,2019-02-21,0.09977582238906534,0.0045821850539200515,30.801,0.82,-0.8154178149460799,-0.7202241776109346,-0.12736456839595733,0.9613770425971205,0.003204493706661593
30,2019-02-22,0.09582054436038738,0.0003284692566118963,30.746,0.83,-0.8296715307433881,-0.7341794556396126,-0.12736456839595733,0.9613770425971205,0.003204493706661593
31,2019-02-25,0.04186044737350109,0.006588229506738985,30.733,0.83,-0.823411770493261,-0.7881395526264988,-0.12736456839595733,0.9613770425971205,0.003204493706661593
32,2019-02-26,-0.026785731771771088,5.967870115086704e-05,30.756,0.83,-0.8299403212988491,-0.8567857317717711,-0.12736456839595733,0.9613770425971205,0.003204493706661593
33,2019-02-27,0.03211012786410718,-0.00022902096965615737,30.782,0.825,-0.8252290209696561,-0.7928898721358928,-0.12736456839595733,0.9613770425971205,0.003204493706661593
34,2019-03-04,-0.026666683620876735,-0.003781826590377735,30.823,0.84,-0.8437818265903777,-0.8666666836208767,-0.12736456839595733,0.9613770425971205,0.003204493706661593
