,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.261,0.292,-0.892,0.373,-0.837,0.315
mkt-rf,0.9705,0.026,37.867,0.0,0.92,1.021
FX Factor,0.0088,0.01,0.856,0.393,-0.012,0.029
