,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0483,0.053,-0.904,0.367,-0.154,0.057
mkt-rf,1.0014,0.009,114.733,0.0,0.984,1.019
FX Factor,0.0016,0.002,0.909,0.365,-0.002,0.005
