,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0018,0.208,-0.009,0.993,-0.412,0.408
mkt-rf,0.9624,0.05,19.441,0.0,0.865,1.06
FX Factor,-0.0004,0.008,-0.057,0.955,-0.016,0.015
