,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0327,0.082,-0.397,0.692,-0.195,0.129
mkt-rf,0.9981,0.013,74.193,0.0,0.972,1.025
FX Factor,0.001,0.003,0.368,0.713,-0.004,0.006
