,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0171,0.099,-0.172,0.863,-0.212,0.178
mkt-rf,1.0045,0.016,63.424,0.0,0.973,1.036
FX Factor,0.0008,0.004,0.199,0.842,-0.007,0.009
