,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0174,0.225,0.077,0.939,-0.426,0.461
mkt-rf,0.9994,0.02,50.635,0.0,0.961,1.038
FX Factor,-0.0006,0.008,-0.08,0.936,-0.016,0.015
