,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1795,0.088,2.04,0.042,0.006,0.353
mkt-rf,0.9415,0.021,44.977,0.0,0.9,0.983
FX Factor,-0.0069,0.003,-2.14,0.033,-0.013,-0.001
