,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0705,0.115,0.614,0.54,-0.156,0.297
mkt-rf,1.0131,0.027,37.074,0.0,0.959,1.067
FX Factor,-0.0022,0.004,-0.525,0.6,-0.011,0.006
