,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0386,0.068,-0.569,0.57,-0.172,0.095
mkt-rf,1.0053,0.011,92.71,0.0,0.984,1.027
FX Factor,0.0015,0.003,0.556,0.579,-0.004,0.007
