,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0136,0.136,-0.1,0.92,-0.281,0.254
mkt-rf,0.9887,0.012,83.022,0.0,0.965,1.012
FX Factor,0.0003,0.005,0.068,0.946,-0.009,0.01
