,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0474,0.103,0.459,0.647,-0.156,0.251
mkt-rf,0.9948,0.017,60.212,0.0,0.962,1.027
FX Factor,-0.0017,0.004,-0.428,0.669,-0.01,0.006
