,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0486,0.084,0.579,0.563,-0.117,0.214
mkt-rf,0.9763,0.02,48.945,0.0,0.937,1.016
FX Factor,-0.0021,0.003,-0.665,0.507,-0.008,0.004
