,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0147,0.051,-0.287,0.774,-0.116,0.086
mkt-rf,1.0025,0.008,122.316,0.0,0.986,1.019
FX Factor,0.0006,0.002,0.291,0.771,-0.003,0.005
