,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1597,0.074,2.158,0.032,0.014,0.305
mkt-rf,0.9444,0.018,53.651,0.0,0.91,0.979
FX Factor,-0.0062,0.003,-2.278,0.024,-0.012,-0.001
