,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1796,0.145,-1.236,0.218,-0.466,0.107
mkt-rf,0.9794,0.013,76.926,0.0,0.954,1.004
FX Factor,0.0061,0.005,1.186,0.237,-0.004,0.016
