,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0018,0.08,0.022,0.982,-0.155,0.159
mkt-rf,1.0095,0.013,79.328,0.0,0.984,1.035
FX Factor,0.0004,0.003,0.119,0.905,-0.006,0.007
