,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0578,0.076,0.756,0.45,-0.093,0.208
mkt-rf,1.012,0.012,81.073,0.0,0.987,1.037
FX Factor,-0.0015,0.002,-0.627,0.531,-0.006,0.003
