,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1234,0.08,-1.55,0.122,-0.28,0.033
mkt-rf,1.0262,0.019,54.198,0.0,0.989,1.064
FX Factor,0.0045,0.003,1.543,0.124,-0.001,0.01
