,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.4815,0.149,-3.232,0.001,-0.775,-0.188
mkt-rf,0.9783,0.013,74.923,0.0,0.953,1.004
FX Factor,0.0169,0.005,3.212,0.001,0.007,0.027
