,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3141,0.152,2.07,0.04,0.015,0.613
mkt-rf,1.0303,0.025,41.543,0.0,0.981,1.079
FX Factor,-0.0093,0.005,-1.907,0.058,-0.019,0.0
