,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.076,0.164,-0.463,0.644,-0.399,0.247
mkt-rf,1.0346,0.039,26.507,0.0,0.958,1.111
FX Factor,0.003,0.006,0.502,0.616,-0.009,0.015
