,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1085,0.082,-1.317,0.189,-0.271,0.054
mkt-rf,1.0193,0.013,77.402,0.0,0.993,1.045
FX Factor,0.0044,0.003,1.356,0.176,-0.002,0.011
