,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0271,0.055,-0.495,0.621,-0.135,0.081
mkt-rf,0.9988,0.009,111.769,0.0,0.981,1.016
FX Factor,0.0008,0.002,0.469,0.64,-0.003,0.004
