,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1594,0.149,-1.07,0.285,-0.453,0.134
mkt-rf,0.9806,0.013,75.133,0.0,0.955,1.006
FX Factor,0.0054,0.005,1.024,0.307,-0.005,0.016
