,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0391,0.087,0.449,0.654,-0.133,0.211
mkt-rf,0.9879,0.021,47.659,0.0,0.947,1.029
FX Factor,-0.0015,0.003,-0.479,0.632,-0.008,0.005
