,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0304,0.215,-0.141,0.888,-0.454,0.394
mkt-rf,1.0107,0.019,53.588,0.0,0.974,1.048
FX Factor,0.0012,0.008,0.157,0.875,-0.014,0.016
