,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1686,0.208,-0.81,0.419,-0.579,0.242
mkt-rf,1.0413,0.033,31.293,0.0,0.976,1.107
FX Factor,0.0074,0.008,0.897,0.371,-0.009,0.024
