,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.5639,0.241,-2.336,0.02,-1.04,-0.088
mkt-rf,0.9654,0.021,45.627,0.0,0.924,1.007
FX Factor,0.0197,0.009,2.309,0.022,0.003,0.036
