,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0892,0.096,-0.924,0.356,-0.279,0.101
mkt-rf,0.997,0.016,63.255,0.0,0.966,1.028
FX Factor,0.0029,0.003,0.926,0.356,-0.003,0.009
