,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0686,0.102,-0.669,0.504,-0.27,0.133
mkt-rf,1.041,0.024,42.729,0.0,0.993,1.089
FX Factor,0.003,0.004,0.783,0.434,-0.004,0.01
