,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0791,0.089,0.889,0.375,-0.096,0.255
mkt-rf,0.9889,0.014,69.496,0.0,0.961,1.017
FX Factor,-0.0031,0.004,-0.878,0.381,-0.01,0.004
