,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0147,0.047,-0.314,0.754,-0.107,0.077
mkt-rf,0.9986,0.008,130.665,0.0,0.984,1.014
FX Factor,0.0004,0.002,0.288,0.774,-0.003,0.003
