,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0589,0.054,1.088,0.278,-0.048,0.166
mkt-rf,0.9782,0.013,75.951,0.0,0.953,1.004
FX Factor,-0.0023,0.002,-1.16,0.247,-0.006,0.002
