,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.6989,0.252,-2.774,0.006,-1.195,-0.203
mkt-rf,0.9695,0.022,43.907,0.0,0.926,1.013
FX Factor,0.0245,0.009,2.756,0.006,0.007,0.042
