,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0694,0.123,0.566,0.572,-0.172,0.311
mkt-rf,0.9748,0.029,33.393,0.0,0.917,1.032
FX Factor,-0.0027,0.005,-0.599,0.55,-0.012,0.006
