,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0008,0.044,0.017,0.986,-0.087,0.088
mkt-rf,1.0019,0.007,140.919,0.0,0.988,1.016
FX Factor,8.534e-05,0.002,0.048,0.961,-0.003,0.004
