,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0689,0.047,-1.453,0.147,-0.162,0.024
mkt-rf,0.9915,0.008,128.037,0.0,0.976,1.007
FX Factor,0.002,0.002,1.307,0.192,-0.001,0.005
