,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1396,0.077,1.802,0.073,-0.013,0.292
mkt-rf,0.9774,0.012,84.184,0.0,0.955,1.0
FX Factor,-0.0056,0.003,-1.852,0.065,-0.012,0.0
